OrderId,Date,Product,Quantity,UnitPrice,Region,Customer
ORD003890,2023-01-29,Monitor,15,606.26,North,CUST0140
ORD003891,2024-05-22,Headphones,2,1227.02,South,CUST0465
ORD003892,2023-05-11,SSD,7,1169.13,North,CUST0230
ORD003893,2023-10-17,Tablet Stand,20,292.58,Central,CUST0464
ORD003894,2024-09-18,Charger,3,1261.84,West,CUST0144
ORD003895,2024-12-26,Headphones,3,453.11,East,CUST0326
ORD003896,2023-09-12,Monitor,1,829.76,East,CUST0366
ORD003897,2024-07-12,Desk Lamp,17,184.08,North,CUST0239
ORD003898,2024-03-16,Monitor,1,723.2,Central,CUST0031
ORD003899,2023-07-10,Power Supply,10,15.67,North,CUST0168
ORD003900,2023-05-21,Charger,16,980.71,West,CUST0322
ORD003901,2024-11-13,SSD,12,198.53,North,CUST0119
ORD003902,2024-02-09,Graphics Card,9,130.29,North,CUST0299
ORD003903,2024-03-07,USB Hub,8,996.59,South,CUST0328
ORD003904,2023-08-26,Keyboard,20,352.64,North,CUST0171
ORD003905,2023-01-31,Graphics Card,15,141.73,Central,CUST0289
ORD003906,2023-03-15,USB Hub,1,909.5,West,CUST0031
ORD003907,2023-11-27,Power Supply,19,917.34,Central,CUST0409
ORD003908,2023-02-21,Power Supply,20,62.7,South,CUST0455
ORD003909,2023-03-28,Laptop Pro,15,147.05,Central,CUST0115
ORD003910,2024-07-25,Gaming Mouse,8,275.46,East,CUST0369
ORD003911,2024-02-02,Wireless Mouse,19,94.03,Central,CUST0229
ORD003912,2024-08-18,Keyboard,9,215.9,North,CUST0041
ORD003913,2024-05-14,Charger,9,1280.73,West,CUST0289
ORD003914,2023-03-15,RAM Kit,11,969.5,Central,CUST0500
ORD003915,2024-01-18,Smart Watch,4,1068.37,North,CUST0114
ORD003916,2023-12-21,USB Hub,18,96.36,East,CUST0257
ORD003917,2024-05-26,Laptop Pro,10,880.12,Central,CUST0070
ORD003918,2023-05-07,RAM Kit,12,498.21,Central,CUST0247
ORD003919,2023-02-15,USB Hub,4,455.29,North,CUST0075
ORD003920,2023-01-06,Laptop Pro,12,1160.04,North,CUST0227
ORD003921,2024-05-28,Laptop Bag,17,344.95,North,CUST0372
ORD003922,2023-08-16,Charger,6,423.15,North,CUST0155
ORD003923,2024-07-17,USB Hub,18,250.34,Central,CUST0398
ORD003924,2024-02-22,CPU Cooler,19,252.29,West,CUST0011
ORD003925,2024-01-18,Laptop Pro,19,980.89,East,CUST0188
ORD003926,2023-07-26,Keyboard,12,288.94,South,CUST0378
ORD003927,2024-09-09,SSD,2,158.99,East,CUST0492
ORD003928,2023-02-20,Smart Watch,10,174.15,Central,CUST0362
ORD003929,2024-04-05,Monitor,2,578.65,East,CUST0440
ORD003930,2023-07-14,Laptop Pro,17,1072.84,West,CUST0441
ORD003931,2024-07-09,Graphics Card,1,742.46,Central,CUST0137
ORD003932,2024-12-05,Laptop Pro,8,136.7,East,CUST0155
ORD003933,2024-04-20,Webcam,10,553.6,Central,CUST0137
ORD003934,2024-01-03,Wireless Mouse,10,30.87,North,CUST0358
ORD003935,2023-11-29,Gaming Mouse,1,234.97,East,CUST0160
ORD003936,2024-03-31,Gaming Mouse,10,140.61,North,CUST0045
ORD003937,2024-05-13,Monitor,8,308.06,East,CUST0055
ORD003938,2023-10-05,Graphics Card,11,1116.96,South,CUST0102
ORD003939,2024-12-10,Desk Lamp,16,1033.86,South,CUST0435
ORD003940,2024-06-07,Charger,14,495.16,North,CUST0373
ORD003941,2024-05-05,Headphones,6,843.25,East,CUST0367
ORD003942,2024-07-25,Laptop Pro,9,322.04,Central,CUST0042
ORD003943,2024-11-22,Desk Lamp,3,989.04,North,CUST0072
ORD003944,2024-11-18,SSD,2,221.41,South,CUST0356
ORD003945,2024-05-18,Laptop Bag,11,999.39,East,CUST0060
ORD003946,2024-01-23,Smart Watch,8,852.82,East,CUST0421
ORD003947,2023-09-23,Wireless Mouse,7,397.34,Central,CUST0352
ORD003948,2024-01-30,RAM Kit,13,622.03,North,CUST0451
ORD003949,2024-12-13,CPU Cooler,19,232.72,Central,CUST0223
ORD003950,2024-11-11,Desk Lamp,8,951.37,Central,CUST0399
ORD003951,2023-07-10,Desk Lamp,14,910.11,East,CUST0190
ORD003952,2023-01-20,Speaker,20,1164.41,North,CUST0476
ORD003953,2023-10-17,Webcam,10,673.88,South,CUST0098
ORD003954,2023-10-03,Power Supply,6,1297.92,North,CUST0207
ORD003955,2024-08-17,USB Hub,3,805.53,Central,CUST0307
ORD003956,2024-09-15,Power Supply,8,93.65,South,CUST0142
ORD003957,2023-06-07,Cable Kit,2,755.16,Central,CUST0360
ORD003958,2023-04-29,Webcam,2,295.71,West,CUST0173
ORD003959,2024-03-10,Charger,9,1074.23,East,CUST0453
ORD003960,2024-02-10,Keyboard,17,138.87,West,CUST0039
ORD003961,2024-02-10,Desk Lamp,19,1171.12,Central,CUST0039
ORD003962,2024-11-28,SSD,20,699.52,South,CUST0247
ORD003963,2024-03-11,SSD,8,900.15,Central,CUST0012
ORD003964,2024-05-26,Keyboard,18,793.89,South,CUST0466
ORD003965,2024-11-26,CPU Cooler,5,985.71,South,CUST0228
ORD003966,2024-02-26,Smart Watch,13,227.92,South,CUST0145
ORD003967,2024-08-07,Keyboard,15,1145.35,South,CUST0499
ORD003968,2023-02-11,Webcam,10,71.44,Central,CUST0251
ORD003969,2023-08-24,Wireless Mouse,10,112.76,Central,CUST0130
ORD003970,2024-11-21,Headphones,4,21.23,South,CUST0116
ORD003971,2024-11-13,Monitor,14,728.14,West,CUST0302
ORD003972,2023-10-06,Cable Kit,6,108.56,Central,CUST0471
ORD003973,2024-06-03,Keyboard,17,947.53,East,CUST0215
ORD003974,2023-01-16,Tablet Stand,13,433.62,West,CUST0278
ORD003975,2023-06-05,Tablet Stand,12,38.45,Central,CUST0122
ORD003976,2023-11-16,Monitor,9,979.76,South,CUST0254
ORD003977,2023-02-14,Tablet Stand,19,213.63,Central,CUST0153
ORD003978,2024-04-19,Gaming Mouse,6,906.7,East,CUST0303
ORD003979,2023-01-25,Power Supply,5,309.68,West,CUST0476
ORD003980,2023-02-12,Headphones,2,622.09,North,CUST0064
ORD003981,2023-12-11,Keyboard,7,123.02,West,CUST0448
ORD003982,2023-05-27,Webcam,4,760.52,Central,CUST0267
ORD003983,2023-11-29,Charger,4,351.11,West,CUST0301
ORD003984,2023-09-07,Wireless Mouse,1,750.87,North,CUST0123
ORD003985,2023-05-27,Charger,4,589.76,North,CUST0122
ORD003986,2023-01-09,Graphics Card,5,353.64,East,CUST0246
ORD003987,2023-09-20,Desk Lamp,15,1079.87,Central,CUST0172
ORD003988,2024-08-15,Desk Lamp,12,362.67,East,CUST0373
ORD003989,2024-01-16,USB Hub,19,876.6,East,CUST0314
ORD003990,2023-12-15,Laptop Bag,10,730.28,South,CUST0133
ORD003991,2023-09-04,CPU Cooler,16,935.33,North,CUST0209
ORD003992,2024-01-08,Desk Lamp,10,785.95,West,CUST0441
ORD003993,2024-05-29,RAM Kit,10,733.66,North,CUST0125
ORD003994,2024-09-06,Laptop Bag,19,925.28,South,CUST0067
ORD003995,2023-07-26,Cable Kit,17,115.19,Central,CUST0006
ORD003996,2024-01-12,Keyboard,10,43.93,Central,CUST0356
ORD003997,2023-02-12,Monitor,16,885.22,South,CUST0260
ORD003998,2024-04-03,CPU Cooler,1,157.06,Central,CUST0085
ORD003999,2024-09-09,CPU Cooler,4,216.12,North,CUST0298
ORD004000,2023-11-23,Cable Kit,18,671.76,West,CUST0358
ORD004001,2024-03-03,Laptop Bag,1,840.0,Central,CUST0143
ORD004002,2024-11-14,Smart Watch,8,107.22,Central,CUST0361
ORD004003,2024-12-27,Headphones,9,884.99,South,CUST0382
ORD004004,2023-12-23,USB Hub,7,278.86,East,CUST0066
ORD004005,2023-07-22,Speaker,19,1072.64,East,CUST0168
ORD004006,2023-01-27,Desk Lamp,7,289.94,West,CUST0421
ORD004007,2024-09-27,USB Hub,1,300.9,Central,CUST0148
ORD004008,2023-03-20,Speaker,5,1045.58,West,CUST0382
ORD004009,2023-09-28,Cable Kit,18,902.85,West,CUST0372
ORD004010,2023-06-17,Smart Watch,9,1095.55,North,CUST0053
ORD004011,2023-09-15,Tablet Stand,10,1191.04,West,CUST0010
ORD004012,2023-11-09,Keyboard,1,728.95,South,CUST0040
ORD004013,2024-11-01,Wireless Mouse,9,357.96,Central,CUST0173
ORD004014,2024-06-03,Keyboard,2,881.06,South,CUST0048
ORD004015,2024-01-19,Keyboard,8,271.37,North,CUST0231
ORD004016,2024-05-11,Wireless Mouse,8,497.11,South,CUST0178
ORD004017,2023-07-30,Keyboard,15,316.36,West,CUST0345
ORD004018,2023-08-10,SSD,9,1244.95,North,CUST0320
ORD004019,2024-10-30,Keyboard,1,632.96,East,CUST0444
ORD004020,2023-09-08,Laptop Bag,14,186.1,South,CUST0184
ORD004021,2023-02-14,Power Supply,3,666.38,North,CUST0453
ORD004022,2023-10-09,SSD,6,540.34,Central,CUST0393
ORD004023,2024-12-04,Desk Lamp,16,110.21,Central,CUST0101
ORD004024,2024-03-08,USB Hub,8,216.55,West,CUST0231
ORD004025,2024-07-19,Webcam,4,660.71,North,CUST0136
ORD004026,2024-10-19,Keyboard,19,606.89,South,CUST0152
ORD004027,2024-01-14,Smart Watch,4,148.2,East,CUST0297
ORD004028,2024-09-08,Desk Lamp,2,492.68,North,CUST0179
ORD004029,2023-11-15,Speaker,17,831.05,East,CUST0352
ORD004030,2024-07-04,Laptop Pro,8,1106.39,West,CUST0128
ORD004031,2024-04-11,SSD,18,1154.32,South,CUST0159
ORD004032,2023-02-23,Graphics Card,1,33.53,East,CUST0186
ORD004033,2023-07-19,Monitor,9,1256.81,East,CUST0022
ORD004034,2023-06-06,Laptop Bag,10,484.73,North,CUST0123
ORD004035,2024-04-08,Desk Lamp,11,407.33,South,CUST0216
ORD004036,2024-06-04,Tablet Stand,14,36.19,Central,CUST0242
ORD004037,2023-07-01,Laptop Pro,11,1177.2,East,CUST0389
ORD004038,2024-08-09,Monitor,20,404.07,West,CUST0380
ORD004039,2024-12-01,Charger,10,103.01,South,CUST0219
ORD004040,2023-09-10,Graphics Card,16,1235.78,West,CUST0183
ORD004041,2024-05-18,Laptop Pro,4,1083.79,Central,CUST0098
ORD004042,2023-11-16,Cable Kit,14,131.27,West,CUST0365
ORD004043,2023-10-04,Headphones,5,1019.88,Central,CUST0328
ORD004044,2023-09-29,Wireless Mouse,13,442.41,Central,CUST0115
ORD004045,2023-07-28,RAM Kit,13,408.0,North,CUST0415
ORD004046,2023-07-13,Headphones,2,1289.59,East,CUST0364
ORD004047,2024-02-09,Cable Kit,2,1267.66,West,CUST0325
ORD004048,2024-09-14,Smart Watch,13,842.68,South,CUST0470
ORD004049,2024-11-24,Laptop Bag,7,1040.07,Central,CUST0204
ORD004050,2024-11-05,Power Supply,11,1284.4,North,CUST0203
ORD004051,2024-04-10,SSD,12,442.51,North,CUST0335
ORD004052,2024-09-29,Charger,12,26.14,Central,CUST0239
ORD004053,2024-03-26,Keyboard,11,524.1,West,CUST0325
ORD004054,2024-07-19,Keyboard,12,895.7,West,CUST0350
ORD004055,2023-06-06,Monitor,19,1074.54,Central,CUST0376
ORD004056,2024-07-07,Desk Lamp,11,1090.64,South,CUST0479
ORD004057,2024-10-02,Gaming Mouse,18,759.34,West,CUST0369
ORD004058,2023-05-01,Desk Lamp,7,1221.56,South,CUST0125
ORD004059,2023-04-21,Power Supply,6,64.29,South,CUST0358
ORD004060,2023-01-13,Desk Lamp,9,783.14,Central,CUST0329
ORD004061,2023-05-30,Tablet Stand,15,560.2,South,CUST0199
ORD004062,2024-02-12,Graphics Card,11,1208.52,East,CUST0426
ORD004063,2023-09-06,CPU Cooler,1,917.12,South,CUST0294
ORD004064,2023-04-24,Cable Kit,2,293.83,Central,CUST0280
ORD004065,2024-03-28,Smart Watch,16,714.43,North,CUST0053
ORD004066,2024-01-07,Tablet Stand,2,662.84,South,CUST0459
ORD004067,2023-03-20,Wireless Mouse,17,21.66,South,CUST0265
ORD004068,2024-11-05,Desk Lamp,1,1171.38,Central,CUST0076
ORD004069,2024-09-20,Keyboard,6,478.83,North,CUST0205
ORD004070,2023-04-14,Laptop Bag,8,1297.51,West,CUST0009
ORD004071,2024-07-12,Monitor,15,525.92,West,CUST0142
ORD004072,2023-11-23,Wireless Mouse,13,1227.15,South,CUST0108
ORD004073,2024-11-11,Cable Kit,18,14.13,North,CUST0237
ORD004074,2024-08-24,Power Supply,19,1102.27,South,CUST0419
ORD004075,2023-10-07,Graphics Card,8,1170.18,North,CUST0129
ORD004076,2024-01-01,Desk Lamp,15,915.76,West,CUST0185
ORD004077,2024-11-03,Smart Watch,5,761.44,Central,CUST0310
ORD004078,2024-02-05,Webcam,17,963.28,South,CUST0183
ORD004079,2023-04-22,Charger,10,1270.65,North,CUST0058
ORD004080,2024-05-06,CPU Cooler,18,410.95,Central,CUST0105
ORD004081,2023-12-12,SSD,18,359.14,Central,CUST0304
ORD004082,2023-05-04,Graphics Card,10,755.33,West,CUST0388
ORD004083,2023-07-20,Gaming Mouse,2,1081.37,North,CUST0475
ORD004084,2023-09-22,Gaming Mouse,15,1279.7,North,CUST0061
ORD004085,2024-04-22,CPU Cooler,19,861.24,North,CUST0036
ORD004086,2024-08-14,Webcam,11,58.39,East,CUST0344
ORD004087,2023-03-31,Wireless Mouse,15,1074.56,West,CUST0099
ORD004088,2024-04-29,Tablet Stand,16,556.89,South,CUST0415
ORD004089,2024-06-02,Cable Kit,6,74.96,South,CUST0206
ORD004090,2024-04-19,Gaming Mouse,14,690.0,West,CUST0455
ORD004091,2024-03-20,Webcam,5,1269.5,East,CUST0385
ORD004092,2023-06-04,Tablet Stand,2,1263.01,North,CUST0476
ORD004093,2024-04-21,USB Hub,4,752.23,South,CUST0244
ORD004094,2023-09-03,Laptop Pro,9,587.08,East,CUST0282
ORD004095,2024-10-09,Desk Lamp,5,483.04,Central,CUST0427
ORD004096,2024-05-10,Smart Watch,19,1132.78,Central,CUST0365
ORD004097,2024-06-30,USB Hub,14,361.13,South,CUST0430
ORD004098,2023-05-01,Headphones,8,1081.81,South,CUST0164
ORD004099,2024-08-04,Webcam,13,1122.36,North,CUST0392
ORD004100,2024-07-10,Tablet Stand,16,281.9,South,CUST0096
ORD004101,2024-01-29,Cable Kit,6,317.03,West,CUST0340
ORD004102,2023-10-10,Desk Lamp,16,982.67,South,CUST0289
ORD004103,2024-05-27,SSD,6,817.07,West,CUST0364
ORD004104,2024-04-04,Graphics Card,15,953.62,South,CUST0497
ORD004105,2023-05-22,Graphics Card,9,242.19,West,CUST0004
ORD004106,2023-03-26,Desk Lamp,16,763.65,South,CUST0496
ORD004107,2024-09-12,Wireless Mouse,6,692.56,South,CUST0282
ORD004108,2024-07-24,Monitor,13,93.23,North,CUST0448
ORD004109,2024-09-03,Wireless Mouse,20,277.63,Central,CUST0441
ORD004110,2023-11-19,Laptop Bag,18,848.3,East,CUST0236
ORD004111,2023-11-21,Wireless Mouse,16,12.73,Central,CUST0132
ORD004112,2023-03-24,Speaker,2,740.37,South,CUST0449
ORD004113,2023-03-13,Laptop Bag,20,25.46,Central,CUST0308
ORD004114,2024-12-03,Power Supply,5,42.61,East,CUST0174
ORD004115,2023-06-12,Gaming Mouse,10,1002.47,West,CUST0301
ORD004116,2024-12-01,Speaker,8,24.33,East,CUST0075
ORD004117,2024-12-07,Graphics Card,19,268.87,Central,CUST0255
ORD004118,2024-05-24,Smart Watch,17,1185.45,North,CUST0291
ORD004119,2024-06-20,Laptop Pro,17,112.8,Central,CUST0430
ORD004120,2023-09-02,Charger,2,175.12,South,CUST0352
ORD004121,2024-12-08,Graphics Card,7,1252.37,East,CUST0281
ORD004122,2023-10-28,Speaker,9,160.63,South,CUST0165
ORD004123,2024-11-11,Tablet Stand,5,866.12,South,CUST0124
ORD004124,2024-02-20,CPU Cooler,6,725.09,West,CUST0289
ORD004125,2024-05-29,Smart Watch,8,896.2,West,CUST0426
ORD004126,2023-12-12,Charger,20,668.96,East,CUST0194
ORD004127,2024-06-04,Laptop Bag,14,168.42,North,CUST0107
ORD004128,2023-04-20,Speaker,15,797.43,West,CUST0042
ORD004129,2023-10-19,Laptop Bag,14,330.93,East,CUST0088
ORD004130,2023-03-17,CPU Cooler,16,359.66,North,CUST0007
ORD004131,2023-05-22,Graphics Card,20,957.06,West,CUST0499
ORD004132,2023-10-04,USB Hub,6,547.03,Central,CUST0498
ORD004133,2024-01-15,Power Supply,14,257.81,East,CUST0414
ORD004134,2024-04-06,Gaming Mouse,4,1096.31,North,CUST0203
ORD004135,2024-01-02,Smart Watch,18,33.87,West,CUST0078
ORD004136,2024-08-19,SSD,17,441.53,West,CUST0027
ORD004137,2024-12-30,USB Hub,8,571.02,East,CUST0283
ORD004138,2024-12-06,Wireless Mouse,20,1185.29,West,CUST0034
ORD004139,2023-05-27,Headphones,1,569.24,West,CUST0168
ORD004140,2024-08-05,USB Hub,11,569.78,South,CUST0431
ORD004141,2024-10-01,Headphones,13,739.46,Central,CUST0137
ORD004142,2024-03-02,Tablet Stand,5,1163.14,West,CUST0348
ORD004143,2023-01-31,Desk Lamp,19,466.51,South,CUST0081
ORD004144,2024-03-06,Headphones,6,770.59,South,CUST0012
ORD004145,2023-07-08,Smart Watch,11,568.34,Central,CUST0306
ORD004146,2024-01-18,Laptop Pro,10,946.26,North,CUST0482
ORD004147,2024-10-23,Wireless Mouse,9,803.58,North,CUST0134
ORD004148,2023-12-29,Webcam,15,926.71,North,CUST0236
ORD004149,2023-08-04,Desk Lamp,16,957.63,South,CUST0075
ORD004150,2023-08-03,Charger,13,703.36,North,CUST0197
ORD004151,2024-06-24,Headphones,2,1232.55,South,CUST0364
ORD004152,2024-05-25,USB Hub,20,622.9,East,CUST0032
ORD004153,2024-05-20,Charger,7,55.09,North,CUST0416
ORD004154,2024-08-09,Wireless Mouse,2,379.27,East,CUST0279
ORD004155,2024-08-14,Speaker,12,1010.11,Central,CUST0278
ORD004156,2024-04-12,Speaker,13,200.49,Central,CUST0316
ORD004157,2024-02-23,Webcam,11,284.62,North,CUST0368
ORD004158,2024-02-17,Headphones,16,818.82,North,CUST0002
ORD004159,2024-09-26,Laptop Pro,14,368.8,East,CUST0013
ORD004160,2024-06-18,Graphics Card,18,568.52,South,CUST0326
ORD004161,2023-07-19,Desk Lamp,7,534.08,Central,CUST0384
ORD004162,2024-06-04,Desk Lamp,5,650.14,West,CUST0122
ORD004163,2024-04-11,Speaker,7,677.6,West,CUST0201
ORD004164,2023-09-25,Webcam,20,1254.51,South,CUST0112
ORD004165,2024-06-03,Cable Kit,8,729.87,Central,CUST0038
ORD004166,2024-08-12,Laptop Bag,8,137.32,Central,CUST0499
ORD004167,2024-05-31,USB Hub,10,679.69,West,CUST0366
ORD004168,2024-05-15,Laptop Pro,1,920.24,South,CUST0051
ORD004169,2024-11-23,Keyboard,3,970.71,East,CUST0295
ORD004170,2023-03-02,Smart Watch,1,295.16,South,CUST0239
ORD004171,2024-02-23,Smart Watch,12,163.65,Central,CUST0226
ORD004172,2023-06-03,RAM Kit,9,669.85,Central,CUST0391
ORD004173,2023-08-04,Speaker,15,635.65,East,CUST0074
ORD004174,2024-05-09,Webcam,9,408.26,West,CUST0494
ORD004175,2023-08-24,Webcam,15,346.36,West,CUST0009
ORD004176,2023-03-21,Tablet Stand,12,695.34,South,CUST0232
ORD004177,2023-09-12,Desk Lamp,8,123.89,West,CUST0471
ORD004178,2024-05-19,Wireless Mouse,3,392.75,Central,CUST0307
ORD004179,2023-09-22,Power Supply,6,149.45,Central,CUST0391
ORD004180,2023-04-03,Smart Watch,20,620.4,West,CUST0168
ORD004181,2024-12-27,Smart Watch,12,1169.41,Central,CUST0064
ORD004182,2023-11-26,Cable Kit,8,766.12,East,CUST0331
ORD004183,2023-10-25,SSD,7,917.83,North,CUST0234
ORD004184,2024-12-26,SSD,11,1107.17,North,CUST0468
ORD004185,2024-04-30,Speaker,13,985.61,Central,CUST0203
ORD004186,2024-09-20,Smart Watch,14,169.47,East,CUST0012
ORD004187,2023-09-10,Desk Lamp,14,1233.86,Central,CUST0402
ORD004188,2024-06-20,Gaming Mouse,18,60.21,East,CUST0069
ORD004189,2023-03-16,Monitor,9,433.31,East,CUST0086
ORD004190,2024-01-11,Speaker,18,491.2,North,CUST0460
ORD004191,2024-10-29,Wireless Mouse,18,971.0,Central,CUST0057
ORD004192,2023-04-13,Graphics Card,13,343.4,Central,CUST0207
ORD004193,2023-04-15,Charger,7,504.52,West,CUST0026
ORD004194,2023-09-03,Keyboard,7,912.0,West,CUST0025
ORD004195,2024-11-16,Tablet Stand,16,427.35,South,CUST0481
ORD004196,2023-08-31,Laptop Pro,11,727.97,West,CUST0160
ORD004197,2024-09-13,Gaming Mouse,5,921.83,East,CUST0258
ORD004198,2024-01-28,Laptop Bag,2,868.95,East,CUST0088
ORD004199,2024-05-24,Desk Lamp,8,32.8,Central,CUST0475
ORD004200,2023-07-15,Gaming Mouse,2,973.91,East,CUST0297
ORD004201,2024-06-22,RAM Kit,20,549.98,West,CUST0155
ORD004202,2023-08-07,Laptop Pro,19,175.36,South,CUST0405
ORD004203,2023-08-31,Monitor,16,498.51,North,CUST0206
ORD004204,2023-09-18,Desk Lamp,6,157.68,South,CUST0499
ORD004205,2024-07-12,Headphones,16,201.4,Central,CUST0462
ORD004206,2023-09-25,CPU Cooler,12,487.68,South,CUST0101
ORD004207,2023-01-03,Headphones,3,849.64,South,CUST0079
ORD004208,2023-08-03,Monitor,20,738.25,Central,CUST0189
ORD004209,2023-08-08,Smart Watch,12,845.03,East,CUST0476
ORD004210,2023-12-27,CPU Cooler,8,825.23,East,CUST0145
ORD004211,2023-09-26,USB Hub,15,854.86,West,CUST0291
ORD004212,2024-07-05,Graphics Card,3,1098.81,East,CUST0066
ORD004213,2023-05-19,Desk Lamp,19,835.91,Central,CUST0230
ORD004214,2023-06-11,RAM Kit,3,603.97,East,CUST0453
ORD004215,2024-01-27,Keyboard,10,778.38,South,CUST0069
ORD004216,2024-11-04,SSD,2,389.15,West,CUST0040
ORD004217,2024-04-15,USB Hub,18,771.33,East,CUST0187
ORD004218,2023-03-23,Tablet Stand,6,745.17,East,CUST0500
ORD004219,2023-02-13,Cable Kit,6,1186.44,East,CUST0162
ORD004220,2024-10-08,Graphics Card,1,333.87,South,CUST0109
ORD004221,2024-09-16,Laptop Pro,13,790.55,South,CUST0232
ORD004222,2024-08-24,Monitor,3,1242.62,North,CUST0099
ORD004223,2023-11-04,Smart Watch,6,1162.32,Central,CUST0367
ORD004224,2024-04-19,Graphics Card,8,367.8,East,CUST0347
ORD004225,2023-01-14,Monitor,19,734.18,South,CUST0341
ORD004226,2023-05-13,Wireless Mouse,15,65.3,Central,CUST0081
ORD004227,2023-11-13,USB Hub,19,1096.48,South,CUST0039
ORD004228,2023-03-25,Wireless Mouse,11,1113.81,West,CUST0285
ORD004229,2024-10-08,Charger,4,1254.22,Central,CUST0404
ORD004230,2023-11-01,Webcam,7,186.47,West,CUST0240
ORD004231,2024-07-15,Charger,4,230.91,South,CUST0222
ORD004232,2023-02-05,Charger,10,702.56,Central,CUST0336
ORD004233,2023-09-19,Wireless Mouse,14,1176.32,East,CUST0497
ORD004234,2023-09-06,Webcam,5,848.97,East,CUST0436
ORD004235,2024-09-10,SSD,17,1050.71,South,CUST0314
ORD004236,2023-07-28,CPU Cooler,6,1115.35,West,CUST0458
ORD004237,2024-03-04,Desk Lamp,19,170.71,Central,CUST0094
ORD004238,2024-11-12,Headphones,16,600.05,West,CUST0306
ORD004239,2023-05-02,Power Supply,18,1258.55,South,CUST0384
ORD004240,2023-07-28,Headphones,5,607.44,Central,CUST0384
ORD004241,2023-02-21,Cable Kit,9,478.83,Central,CUST0025
ORD004242,2024-06-15,Charger,4,379.45,West,CUST0031
ORD004243,2024-05-31,CPU Cooler,4,529.0,West,CUST0437
ORD004244,2023-09-12,Tablet Stand,4,102.25,South,CUST0316
ORD004245,2023-08-25,Charger,1,558.85,North,CUST0474
ORD004246,2023-10-05,SSD,5,119.0,North,CUST0296
ORD004247,2024-08-27,Power Supply,8,574.21,North,CUST0354
ORD004248,2023-05-25,Headphones,1,117.58,South,CUST0056
ORD004249,2023-03-09,Charger,16,539.68,North,CUST0158
ORD004250,2023-09-09,Speaker,9,234.81,North,CUST0183
ORD004251,2024-11-19,Gaming Mouse,14,1191.94,West,CUST0165
ORD004252,2024-05-25,SSD,6,887.88,West,CUST0300
ORD004253,2024-10-23,USB Hub,8,418.48,North,CUST0067
ORD004254,2024-11-18,Monitor,10,844.77,Central,CUST0432
ORD004255,2023-02-11,Keyboard,8,70.01,East,CUST0048
ORD004256,2024-03-08,Webcam,7,294.84,East,CUST0173
ORD004257,2023-08-19,Keyboard,8,68.25,East,CUST0342
ORD004258,2023-04-24,Monitor,12,174.18,South,CUST0376
ORD004259,2024-02-04,USB Hub,20,574.22,West,CUST0394
ORD004260,2023-05-21,Charger,14,1009.91,South,CUST0223
ORD004261,2023-05-19,Desk Lamp,9,747.77,North,CUST0159
ORD004262,2024-03-31,Monitor,8,160.2,Central,CUST0046
ORD004263,2023-07-02,Keyboard,3,1147.4,North,CUST0111
ORD004264,2023-01-19,Smart Watch,11,737.99,East,CUST0152
ORD004265,2024-02-27,Power Supply,5,297.31,East,CUST0334
ORD004266,2023-08-28,SSD,20,341.51,Central,CUST0107
ORD004267,2023-03-26,Laptop Bag,11,1013.37,East,CUST0141
ORD004268,2023-01-18,USB Hub,11,233.88,Central,CUST0010
ORD004269,2023-09-20,Webcam,1,904.19,Central,CUST0207
ORD004270,2024-05-31,Charger,16,610.83,North,CUST0397
ORD004271,2023-06-30,Power Supply,20,743.33,South,CUST0323
ORD004272,2024-12-26,Desk Lamp,4,514.86,North,CUST0267
ORD004273,2024-02-04,Tablet Stand,20,195.3,East,CUST0190
ORD004274,2024-09-05,Power Supply,17,849.21,South,CUST0346
ORD004275,2023-03-17,Monitor,4,788.26,West,CUST0216
ORD004276,2023-09-17,Headphones,1,814.96,South,CUST0245
ORD004277,2024-09-12,Webcam,15,1259.74,Central,CUST0337
ORD004278,2023-07-04,Cable Kit,9,607.94,North,CUST0087
ORD004279,2024-12-23,Laptop Pro,10,580.98,South,CUST0245
ORD004280,2023-09-18,Power Supply,1,606.58,South,CUST0020
ORD004281,2023-11-26,RAM Kit,3,1283.66,East,CUST0364
ORD004282,2023-03-16,Gaming Mouse,9,1033.45,South,CUST0150
ORD004283,2023-10-25,Gaming Mouse,13,887.75,Central,CUST0086
ORD004284,2024-02-28,Monitor,2,460.07,East,CUST0176
ORD004285,2024-02-15,Tablet Stand,4,264.47,East,CUST0092
ORD004286,2024-09-24,Monitor,5,570.8,North,CUST0275
ORD004287,2023-05-03,USB Hub,18,172.78,West,CUST0175
ORD004288,2024-08-03,Tablet Stand,19,1115.52,West,CUST0107
ORD004289,2024-09-19,USB Hub,19,810.75,North,CUST0094
ORD004290,2024-05-18,Gaming Mouse,17,512.06,Central,CUST0388
ORD004291,2024-04-16,Headphones,15,93.17,West,CUST0171
ORD004292,2024-04-29,CPU Cooler,20,332.05,Central,CUST0368
ORD004293,2024-03-12,Power Supply,17,901.97,East,CUST0015
ORD004294,2024-01-20,CPU Cooler,3,1283.62,Central,CUST0437
ORD004295,2024-12-20,Monitor,2,535.49,North,CUST0354
ORD004296,2023-07-11,Cable Kit,9,942.05,East,CUST0154
ORD004297,2023-11-14,USB Hub,14,601.78,East,CUST0343
ORD004298,2024-09-06,Laptop Bag,11,165.45,West,CUST0322
ORD004299,2024-09-19,Wireless Mouse,10,805.59,Central,CUST0419
